YP_005854714	385818324	NC_017470	Lactobacillus amylovorus GRL1118| Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	LAB52_09005	complement(1752148..1752927)	"chromosome partitioning protein para"
YP_007079161	428200572	NC_019689	Pleurocapsa sp. PCC 7327| Bacteria; Cyanobacteria; Pleurocapsales; Pleurocapsa.	Ple7327_0120	complement(132573..133370)	"septum site-determining protein MinD"
YP_008592206	545643455	NC_022444	Desulfovibrio gigas DSM 1382 = ATCC 19364| Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio.	DGI_3343	3500616..3501389	"hypothetical protein"
YP_008553496	651858668	NC_022360	Pseudomonas aeruginosa c7447m| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	M802_3354	3630046..3630861	"septum site-determining protein MinD"
YP_007417774	448824602	NC_020230	Corynebacterium urealyticum DSM 7111| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Corynebacteriaceae; Corynebacterium.	CU7111_1941	complement(2311246..2312169)	"chromosome partitioning protein ParA"
YP_008280039	525886495	NC_021826	Listeria monocytogenes| Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	M643_02205	complement(427942..428742)	"septum site-determining protein MinD"
YP_003128111	256810742	NC_013156	Methanocaldococcus fervens AG86| Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus.	Mefer_0793	complement(746160..746975)	"cell division ATPase MinD"
YP_005637149	384427790	NC_017271	Xanthomonas campestris pv. raphani 756C| Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas.	XCR_2144	complement(2222596..2223378)	"chromosome partioning protein"
YP_005140412	376248468	NC_016788	Corynebacterium diphtheriae HC04| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Corynebacteriaceae; Corynebacterium.	CDHC04_1101	1157101..1157970	"putative regulatory protein"
YP_007611510	471338797	NC_020559	Mycobacterium tuberculosis str. Erdman = ATCC 35801| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	ERDMAN_3053	3081795..3083567	"hypothetical protein"
YP_004544423	334339443	NC_015589	Desulfotomaculum ruminis DSM 2154| Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum.	Desru_0860	889081..889878	"CO dehydrogenase/acetyl-CoA synthase complex accessory protein CooC"
YP_007179900	429218256	NC_019793	Deinococcus peraridilitoris DSM 19664| Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus.	Deipe_0539	complement(550564..551370)	"septum site-determining protein MinD"
NP_618766	20092691	NC_003552	Methanosarcina acetivorans C2A| Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina.	MA3895	4789281..4790102	"nitrogenase reductase"
YP_008742508	556572009	NC_022658	Burkholderia pseudomallei NCTC 13179| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; pseudomallei group.	BBK_6063	complement(3186873..3187526)	"cobQ/CobB/MinD/ParA nucleotide binding domain protein"
YP_007214246	430751338	NC_019897	Thermobacillus composti KWC4| Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus.	Theco_3193	complement(3361912..3362589)	"capsular exopolysaccharide biosynthesis protein"
YP_008927806	568131159	NC_023061	Achromobacter xylosoxidans NBRC 15126 = ATCC 27061| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter.	AX27061_6053	complement(6649705..6650502)	"Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj"
YP_008325471	526230808	NC_021872	Lactobacillus reuteri TD1| Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	N134_00550	151426..152196	"sporulation initiation inhibitor Soj"
YP_004366638	328949301	NC_015385	Treponema succinifaciens DSM 2489| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Treponema.	Tresu_2479	2637056..2638207	"Cobyrinic acid ac-diamide synthase"
YP_002222361	203284621	NC_011229	Borrelia duttonii Ly| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Borrelia.	BDU_729	776536..777507	"MinD-related ATP-binding protein"
YP_869005	117919813	NC_008577	Shewanella sp. ANA-3| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella.	Shewana3_1365	1578160..1578951	"cobyrinic acid a,c-diamide synthase"
YP_005106890	375286451	NC_016771	Bacillus cereus NC7401| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	BCN_4357	complement(4199077..4199874)	"septum site-determining protein MinD"
YP_948400	119963354	NC_008711	Arthrobacter aurescens TC1| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Micrococcaceae; Arthrobacter.	AAur_2685	complement(2954707..2956041)	"hypothetical protein"
YP_008415859	530576065	NC_022079	Borrelia miyamotoi LB-2001| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Borrelia.	I871_03800	761322..762314	"ATP-binding protein"
YP_004670416	338731943	NC_015713	Simkania negevensis Z| Bacteria; Chlamydiae; Chlamydiales; Simkaniaceae; Simkania.	SNE_A00470	52532..53332	"parA family protein"
YP_003033970	253800968	NC_012943	Mycobacterium tuberculosis KZN 1435| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	TBMG_03966	complement(4393438..4394481)	"chromosome partitioning protein parA"
YP_712473	111221679	NC_008278	Frankia alni ACN14a| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Frankineae; Frankiaceae; Frankia.	FRAAL2247	2453453..2454361	"chromosome partitioning protein"
YP_005476510	383791936	NC_017098	Spirochaeta africana DSM 8902| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Spirochaeta.	Spiaf_2779	3181352..3182494	"chromosome partitioning ATPase"
YP_004577304	336122529	NC_015636	Methanothermococcus okinawensis IH1| Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanothermococcus.	Metok_1563	1602456..1603208	"cobyrinic acid a,c-diamide synthase"
YP_002884218	229822692	NC_012669	Beutenbergia cavernae DSM 12333| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Beutenbergiaceae; Beutenbergia.	Bcav_4218	complement(4658857..4660215)	"Cobyrinic acid ac-diamide synthase"
YP_001863429	186474458	NC_010627	Burkholderia phymatum STM815| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia.	Bphy_7414	complement(182293..183681)	"cobyrinic acid ac-diamide synthase"
YP_006833121	407712556	NC_018695	Burkholderia phenoliruptrix BR3459a| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia.	BUPH_05408	934641..935729	"chromosome partitioning ATP-binding protein"
YP_002369256	218236122	NC_011725	Bacillus cereus B4264| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	BCB4264_A4567	complement(4425751..4426548)	"septum site-determining protein MinD"
YP_008278726	525879440	NC_021825	Listeria monocytogenes| Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	M638_10435	complement(2025910..2026710)	"septum site-determining protein MinD"
YP_007154492	428768381	NC_019770	Enterococcus faecalis str. Symbioflor 1| Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus.	EFS1_2700	complement(2773905..2774666)	"chromosome partitioning protein, ParA family"
NP_972003	42526905	NC_002967	Treponema denticola ATCC 35405| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Treponema.	TDE1397	1436154..1437320	"flagellar synthesis regulator FleN"
YP_983948	121606619	NC_008781	Polaromonas naphthalenivorans CJ2| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Polaromonas.	Pnap_3731	3972724..3974526	"arsenite-activated ATPase subunit ArsA"
YP_001748001	170720313	NC_010501	Pseudomonas putida W619| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	PputW619_1127	1245385..1246479	"hypothetical protein"
YP_004042583	313203926	NC_014734	Paludibacter propionicigenes WB4| Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Paludibacter.	Palpr_1452	complement(1718904..1719677)	"chromosome segregation ATPase"
YP_008387451	529226630	NC_021985	Streptomyces collinus Tu 365| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Streptomycineae; Streptomycetaceae; Streptomyces.	B446_19130	complement(4401832..4402755)	"chromosome partitioning protein"
YP_006756959	406706606	NC_018643	alpha proteobacterium HIMB5| Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 cluster.	HIMB5_00010300	952002..952826	"ParA/MinD ATPase like protein"
YP_003998121	312130781	NC_014655	Leadbetterella byssophila DSM 17132| Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Leadbetterella.	Lbys_2072	2215999..2216817	"chromosome segregation ATPase"
YP_005675844	384463249	NC_017297	Clostridium botulinum F str. 230613| Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	CBF_3042	complement(3231067..3231864)	"septum site-determining protein MinD"
YP_005300166	379711827	NC_016930	Rickettsia philipii str. 364D| Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group.	RSA_00485	79707..80474	"chromosome partitioning protein"
YP_003718510	298345823	NC_014246	Mobiluncus curtisii ATCC 43063| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Actinomycineae; Actinomycetaceae; Mobiluncus/Falcivibrio group; Mobiluncus.	HMPREF0573_10697	816283..817254	"partitioning or sporulation protein"
YP_008369306	528838226			
YP_001626675	163842270	NC_010168	Renibacterium salmoninarum ATCC 33209| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Micrococcaceae; Renibacterium.	RSal33209_3552	complement(3150684..3151727)	"chromosome partitioning protein"
YP_002041278	194443345	NC_011080	Salmonella enterica subsp. enterica serovar Newport str. SL254| Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Salmonella.	SNSL254_A2187	complement(2101175..2102935)	"arsenical pump-driving ATPase"
YP_002416466	218708845	NC_011753	Vibrio splendidus LGP32| Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio.	VS_0845	868086..868868	"SOJ-like and chromosome partitioning protein"
YP_007827916	479198690	NC_021038	Fretibacterium fastidiosum| Bacteria; Synergistetes; Synergistia; Synergistales; Synergistaceae; Fretibacterium.	SY1_17590	complement(1908968..1909807)	"ATPases involved in chromosome partitioning"
YP_004673572	338706804	NC_015714	Treponema paraluiscuniculi Cuniculi A| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Treponema.	TPCCA_0853	complement(918644..919780)	"putative flagellar synthesis regulator FleN"
YP_003328292	269958505			
YP_004987615	392380458	NC_016597	Azospirillum brasilense Sp245| Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Azospirillum.	AZOBR_p60071	complement(96929..97921)	"chromosome partitioning protein"
YP_006206987	386733491	NC_017728	Listeria monocytogenes 07PF0776| Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	MUO_14015	complement(2831044..2831805)	"putative Partition protein ParA-like protein"
YP_008291026	525735047	NC_021830	Listeria monocytogenes J1-220| Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	LM220_11432	complement(2680862..2681623)	"sporulation initiation inhibitor Soj"
YP_007366261	442556436	NC_020127	Lawsonia intracellularis N343| Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Lawsonia.	LAW_01182	1398668..1399438	"cobQ/CobB/MinD/ParA nucleotide binding domain protein"
YP_038499	49481411	NC_005957	Bacillus thuringiensis serovar konkukian str. 97-27| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	BT9727_4182	complement(4244899..4245696)	"septum site-determining protein; cell division inhibitor"
YP_006694763	404288177	NC_018591	Listeria monocytogenes serotype 7 str. SLCC2482| Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	LMOSLCC2482_2810	complement(2870835..2871596)	"CobQ/CobB/MinD/ParA nucleotide binding domain protein"
NP_521445	17548043	NC_003295	Ralstonia solanacearum GMI1000| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Ralstonia.	RSc3326	complement(3588393..3589178)	"chromosome partitioning protein PARA"
YP_007888560	482891399			
YP_001487662	157693200	NC_009848	Bacillus pumilus SAFR-032| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus.	BPUM_2439	complement(2446632..2447435)	"septum site determining protein"
YP_008981134	568308865	NC_023149	Pseudomonas aeruginosa SCV20265| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	SCV20265_2126	2244995..2245633	"Chromosome partitioning protein ParA"
YP_001003156	121998369	NC_008789	Halorhodospira halophila SL1| Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Halorhodospira.	Hhal_1590	complement(1728577..1729386)	"septum site-determining protein MinD"
YP_007828552	479199534	NC_021039	Ruminococcus champanellensis 18P13 = JCM 17042| Bacteria; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus.	RUM_03030	329701..330498	"chromosome segregation ATPase"
YP_007277356	433644789			
YP_005937130	386019106	NC_017532	Pseudomonas stutzeri DSM 4166| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	PSTAA_0468	518229..519002	"ParA family protein"
YP_001633655	163845611	NC_010175	Chloroflexus aurantiacus J-10-fl| Bacteria; Chloroflexi; Chloroflexia; Chloroflexales; Chloroflexineae; Chloroflexaceae; Chloroflexus.	Caur_0008	complement(10781..11581)	"septum site-determining protein MinD"
YP_008173861	522571432	NC_021710	Alteromonas macleodii str. 'Ionian Sea U4'| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas.	I607_19175	complement(4310091..4310885)	"chromosome partitioning transcriptional regulator"
YP_003796069	302035747	NC_014355	Candidatus Nitrospira defluvii| Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira.	NIDE0364	329305..330081	"chromosomal partitioning ATPase ParA"
YP_008017174	507423952			
YP_001933007	189023266	NC_010740	Brucella abortus S19| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella.	BAbS19_II10850	1158991..1160184	"ATPase"
YP_327062	76802054	NC_007426	Natronomonas pharaonis DSM 2160| Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Natronomonas.	NP2824A	1362789..1363835	"ATP-binding protein Mrp 1"
YP_006750015	406598886			
YP_001414638	154253814	NC_009719	Parvibaculum lavamentivorans DS-1| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhodobiaceae; Parvibaculum.	Plav_3377	3616931..3617806	"cobyrinic acid ac-diamide synthase"
NP_744778	26989353	NC_002947	Pseudomonas putida KT2440| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	PP_2634	3012762..3013469	"cellulose synthase"
YP_006653830	403519696	NC_018527	Burkholderia pseudomallei BPC006| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; pseudomallei group.	BPC006_I3071	complement(2992872..2993687)	"septum site-determining protein MinD"
YP_007932377	488611041	NC_021177	Streptomyces fulvissimus DSM 40593| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Streptomycineae; Streptomycetaceae; Streptomyces.	SFUL_3566	4035528..4036553	"ATPases involved in chromosome partitioning"
YP_007919297	488602090	NC_021173	Burkholderia thailandensis MSMB121| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; pseudomallei group.	BTI_2829	complement(3116934..3118022)	"cobQ/CobB/MinD/ParA nucleotide binding domain protein"
YP_003437160	288933101	NC_013850	Klebsiella variicola At-22| Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Klebsiella.	Kvar_0217	233230..233961	"cellulose synthase operon protein YhjQ"
YP_001757131	170750871	NC_010505	Methylobacterium radiotolerans JCM 2831| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methylobacteriaceae; Methylobacterium.	Mrad2831_4482	4762187..4762909	"cobyrinic acid ac-diamide synthase"
YP_005083237	374333053	NC_016642	Pseudovibrio sp. FO-BEG1| Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Pseudovibrio.	PSE_4713	5090511..5091362	"Cobyrinic acid a,c-diamide synthase CobQ/CobB"
YP_005492202	384044185	NC_017138	Bacillus megaterium WSH-002| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus.	BMWSH_0009	8032..8838	"ParA family ATPase"
YP_007241962	431928928	NC_019936	Pseudomonas stutzeri RCH2| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	Psest_3857	complement(4028939..4029712)	"chromosome partitioning ATPase"
YP_005220439	379704065			
YP_006518391	397676853	NC_018145	Zymomonas mobilis subsp. mobilis ATCC 29191| Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Zymomonas.	ZZ6_0979	complement(1116316..1117344)	"ParA/MinD-like ATPase"
YP_001260153	148550714			
YP_008959355	568186812	NC_023076	Pseudomonas monteilii SB3101| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas.	X970_07940	complement(1713735..1714511)	"cobyric acid synthase"
YP_004763447	341582955	NC_015865	Thermococcus sp. 4557| Archaea; Euryarchaeota; Thermococci; Thermococcales; Thermococcaceae; Thermococcus.	GQS_09380	1771116..1771886	"ATPase"
YP_008088944	512551038	NC_021487	Chthonomonas calidirosea T49| Bacteria; Armatimonadetes; Chthonomonadetes; Chthonomonadales; Chthonomonadaceae; Chthonomonas.	CCALI_00993	complement(1157090..1158052)	"ATPases involved in chromosome partitioning"
YP_008830906	560129765	NC_022898	Bacillus subtilis PY79| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus.	U712_13795	complement(2675630..2676436)	"Septum site-determining protein minD"
YP_008050625	507718016	NC_017542	Paenibacillus polymyxa M1| Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus.	PPM_5063	complement(5854651..5855412)	"Sporulation initiation inhibitor protein soj"
YP_002946275	239817365	NC_012791	Variovorax paradoxus S110| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Variovorax.	Vapar_4398	complement(4639961..4640581)	"cobyrinic acid ac-diamide synthase"
YP_005524107	384141397	NC_017171	Acinetobacter baumannii MDR-ZJ06| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex.	ABZJ_00151	175213..176055	"ParA family ATPase"
YP_159516	56477927	NC_006513	Aromatoleum aromaticum EbN1| Bacteria; Proteobacteria; Betaproteobacteria; Rhodocyclales; Rhodocyclaceae; Aromatoleum.	ebA4391	complement(2599163..2599942)	"chromosome partitioning protein, parA family protein"
YP_006601517	402552800	NC_018498	Mycoplasma genitalium M2288| Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	CM5_02715	complement(578706..579515)	"CobQ/CobB/MinD/ParA nucleotide binding domain-containing protein"
YP_004862538	347754974	NC_016024	Candidatus Chloracidobacterium thermophilum B| Bacteria; Acidobacteria; Candidatus Chloracidobacterium.	Cabther_A1269	complement(1502785..1503585)	"chromosome partitioning ATPase"
YP_003886857	307151473	NC_014501	Cyanothece sp. PCC 7822| Bacteria; Cyanobacteria; Oscillatoriophycideae; Chroococcales; Cyanothece.	Cyan7822_1591	complement(1740179..1741600)	"cobyrinic acid a,c-diamide synthase"
YP_001629495	163855197	NC_010170	Bordetella petrii DSM 12804| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Bordetella.	Bpet0892	complement(985454..986269)	"septum site-determining protein"
YP_008024452	507422928	NC_021282	Mycobacterium abscessus subsp. bolletii 50594| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium abscessus.	MASS_3986	complement(3982899..3984410)	"hypothetical protein"
YP_743131	114321448	NC_008340	Alkalilimnicola ehrlichii MLHE-1| Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Alkalilimnicola.	Mlg_2299	2610572..2611543	"cobyrinic acid a,c-diamide synthase"
YP_002546569	222101979			
YP_002509163	220932255	NC_011899	Halothermothrix orenii H 168| Bacteria; Firmicutes; Clostridia; Halanaerobiales; Halanaerobiaceae; Halothermothrix.	Hore_14190	complement(1506892..1507689)	"septum site-determining protein MinD"
YP_332624	76810758	NC_007434	Burkholderia pseudomallei 1710b| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; pseudomallei group.	BURPS1710b_1213	1260616..1261704	"ATP-binding protein"
YP_007352557	479056751	NC_020089	Mycobacterium tuberculosis 7199-99| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	MT7199_2820	3094507..3096270	"putative ALANINE RICH protein"
YP_002430172	218778854	NC_011768	Desulfatibacillum alkenivorans AK-01| Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae; Desulfatibacillum.	Dalk_1001	complement(1328962..1329936)	"Cobyrinic acid ac-diamide synthase"
NP_835135	30023504	NC_004722	Bacillus cereus ATCC 14579| Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group.	BC5482	complement(5403316..5404077)	"sporulation initiation inhibitor protein soj"
YP_008664647	550890555	NC_022567	Adlercreutzia equolifaciens DSM 19450| Bacteria; Actinobacteria; Coriobacteridae; Coriobacteriales; Coriobacterineae; Coriobacteriaceae; Adlercreutzia.	AEQU_1253	complement(1655786..1656547)	"ATPase"
YP_004712329	339446325	NC_015738	Eggerthella sp. YY7918| Bacteria; Actinobacteria; Coriobacteridae; Coriobacteriales; Coriobacterineae; Coriobacteriaceae; Eggerthella.	EGYY_29640	complement(3088931..3089758)	"chromosome partitioning ATPase"
YP_236500	66046659	NC_007005	Pseudomonas syringae pv. syringae B728a| Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas syringae.	Psyr_3430	complement(4093151..4093939)	"cobyrinic acid a,c-diamide synthase"
YP_001547598	159901351	NC_009972	Herpetosiphon aurantiacus DSM 785| Bacteria; Chloroflexi; Chloroflexia; Herpetosiphonales; Herpetosiphonaceae; Herpetosiphon.	Haur_4840	6169208..6170221	"cobyrinic acid ac-diamide synthase"
YP_003675721	297539952	NC_014207	Methylotenera versatilis 301| Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylotenera.	M301_2791	complement(3050544..3051329)	"Cobyrinic acid ac-diamide synthase"
YP_007575485	470189174	NC_020528	Sinorhizobium meliloti 2011| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium/Ensifer group; Sinorhizobium.	SM2011_c01579	complement(2384948..2385664)	"hypothetical protein"
YP_374910	78186867	NC_007512	Chlorobium luteolum DSM 273| Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium/Pelodictyon group; Pelodictyon.	Plut_1005	complement(1142141..1142887)	"ParaA family ATPase"
YP_005431716	387816221	NC_017067	Marinobacter hydrocarbonoclasticus ATCC 49840| Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter.	MARHY3840	complement(3970856..3971650)	"chromosome partitioning protein"
YP_001783274	170755411	NC_010516	Clostridium botulinum B1 str. Okra| Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	CLD_0835	complement(3949834..3950598)	"sporulation initiation inhibitor protein soj"
YP_008028109	528982792	NC_021285	Achromobacter xylosoxidans NH44784-1996| Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter.	NH44784_010081	complement(1060099..1060974)	"Chromosome partitioning ATPase in PFGI-1-like cluster, ParA-like"
YP_008461186	532461534	NC_022116	Amycolatopsis mediterranei RB| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Pseudonocardineae; Pseudonocardiaceae; Amycolatopsis.	B737_4854	5442025..5442960	"chromosome partitioning protein ParA"
YP_006973487	410731132			
YP_002471402	219854280	NC_011837	Clostridium kluyveri NBRC 12016| Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	CKR_0937	1054254..1055129	"hypothetical protein"
YP_006592106	402772569	NC_018485	Methylocystis sp. SC2| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methylocystaceae; Methylocystis.	BN69_2004	complement(2077539..2078354)	"Septum site-determining protein MinD"
YP_006092402	386596002	NC_017625	Escherichia coli DH1| Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia.	EcDH1_2473	2653117..2653929	"septum site-determining protein MinD"
YP_005704029	387134039	NC_017311	Desulfovibrio vulgaris RCH1| Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio.	Deval_3252	197732..198550	"putative chromosome partitioning protein ParA"
YP_004770235	343126859	NC_015906	Borrelia bissettii DN127| Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae; Borrelia; Borrelia burgdorferi group.	BbiDN127_NXAF0017	9142..9897	"partition protein"
YP_007101409	428216944	NC_019701	Pseudanabaena sp. PCC 7367| Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Pseudanabaena.	Pse7367_0678	complement(873129..873929)	"septum site-determining protein MinD"
YP_005379103	383318261	NC_017033	Frateuria aurantia DSM 6220| Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Frateuria.	Fraau_3094	3365686..3366492	"chromosome partitioning ATPase"
YP_006876952	408677125	NC_018750	Streptomyces venezuelae ATCC 10712| Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Streptomycineae; Streptomycetaceae; Streptomyces.	SVEN_1406	complement(1570026..1571159)	"Chromosome (plasmid) partitioning protein ParA or Sporulation initiation inhibitor protein Soj"
YP_771034	116255201	NC_008384	Rhizobium leguminosarum bv. viciae 3841| Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium.	pRL110001	1..1206	"putative replication protein A"
